PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
ARQ-train-0359,واش حقا سقسيتي على الپلاكار كما قلت لك ؟,What did you really do to the placard as I told you?, مازال ما خرج نورمالمو هوما حتى سبتمبر موالفين, Normalmo Houma still hasn't come out until September tuners,0.22
ARQ-train-0360,والله ما ﺗﻠﭭﻰ راجل كيفو,I swear you will never meet a man like this, إرهابيين خطفوا رجال دين مسيحيين, Terrorists kidnapped Christian clergy,0.19
ARQ-train-0361,راهي تخدم ولا لالا,Do you want to serve or not?, راني رايح نديرلها مالادي, I'm going to give her what I have,0.62
ARQ-train-0362,يعطيك الصحة شمسو,May God bless you with good health, تحيا الطاهر ميسوم, Long live Al-Taher Maysum,0.38
ARQ-train-0363,يعطيك الصحة ام وليد واصلي والفناك منقدروش نستغناو عليك,"May God bless you with good health, Umm Walid Asli and the artist, we cannot do without you", يعطيك الصحة اختي ام وليد ربي يحفظك," May God grant you good health, my sister, Umm Walid",0.75
ARQ-train-0364,ولى ديفو,But Defoe, كيفماه كيفماه," How is it, how is it?",0.22
ARQ-train-0365,أقسم بالله والله ما عندي دورو,"I swear to God, I swear I don't have a role", آه ﺣﭭﺎ تقدر تعطيني الميكرو غدوة," Oh, she can give me the microscope tomorrow",0.41
ARQ-train-0366,أنا ما نغيضكش نصبح بالاحد خدامة و أنا ما رتبتش أموري,"I won't annoy you, let's become someone's servant, and I haven't arranged my affairs", زعمة كنا خارجين و عيط الراجل لبابا على جال  الڤاراج, We were going out and the man shouted at Baba at the garage,0.31
ARQ-train-0367,وش من معلومات,What information?, نتاع السمانة الجاية, We are the next fat person,0.44
ARQ-train-0368,إيماجيني ﻟﭙﺮوف صحيبي,Imagine to show my friend, ڤال لي تريبيان, Val le Trebien,0.41
ARQ-train-0369,تقول أونكات,Uncat says, يا ميدو, Hey Mido,0.12
ARQ-train-0370,وش الفايدة كي تجيبني و ما نشريش,What's the point of answering me and not buying anything?, بصح قادرين واحد خرين يشريو نورمال," Yes, someone else can buy it normally",0.47
ARQ-train-0371,قال لي وين راهي,He told me where I am going, أيا إلا هابط تقراى," Whatever, don't read",0.53
ARQ-train-0372,يعني دير قدر لروحك هادا والو,"I mean, have a destiny for your soul, this is it", تلطاش نلف فنجان قهوة ما تشريهلوش," Don't get a cup of coffee, don't buy it",0.34
ARQ-train-0373,حكمتو زينو ليوم,You made me happy for a day, والله برد يكسر, I swear it's cold to break,0.19
ARQ-train-0374,العام الي فات كانو زوج يديروا واحد,"Last year, they were a couple running one", العام هدا عندك خمسة تخدم خمسة," This year, you have five to serve five",0.62
ARQ-train-0375,االخبز مسوس,The bread is spoiled, ما نضنش, We don't think so,0.25
ARQ-train-0376,ما قلتولي والو على هداك الپاپيي اللي بعتت,You didn't tell me anything else about that papaya you sent, ربي يسهل تروح وتجي على خير وعافية نشالله," May God make it easy for you to go and come in good health, God willing",0.34
ARQ-train-0377,يبعد عليا الجن والنسا,He keeps the jinn and women away from me, مزلتي تعيط كيما الصيد, You are still doing fishing,0.28
ARQ-train-0378,حبطلي المورال نهار الجمعة مي دوك ساڢا,"Put me on the wall on Friday, mi doc sava", أنا حبيت نقراه ومن بعد نعطيك رايي, I would love to read it and then give you my opinion,0.28
ARQ-train-0379,أنا درت مودپاس معقد بزاف,I made a very complicated modpas, يعطيك الصحة عقدتيها مرة وحدة," May God grant you health, hold it once",0.56
ARQ-train-0380,باش يفضح العبد كي يسجل فهمتي,Bash exposes the slave so that he can record your understanding, كي كنت نسجل ما سمعت حتى حاجة, So I was recording what I even heard,0.53
ARQ-train-0381,شطحتي في العرس بزاف,You were very upset at the wedding, قعدﺖ مع الهادي برا, I sat with Al-Hadi outside,0.47
ARQ-train-0382,من دزاير حبيتي تجي لهاد الثلث الخالي,"From Desire, you wanted to come to this empty third", التلاميد ﭭﺎع هنا ما يستهلوش القراية, Students here do not begin reading,0.53
ARQ-train-0383,ديت تراز ولا دوز لعام لي عدا,Diet Traz and Dos for a year except for me, العام أدا حتى واحد ما دا لاموايان شفيتي," In general, if someone does not heal you, Lamoyan",0.69
ARQ-train-0384,ألو ماما,Hello mama, عيطي لسهام, Give it to Siham,0.38
ARQ-train-0385,تسمى قدي بالصح تبان طويلة عليا ولا ﭬروند دو تاي سمينة شوية برك,"It is correct to call me a woman with long, high tops and a little fat belly", زوجت هاديك سايي عرسها عنده واحد و عشرين يوم في لوسات نوفمبر كان عرسها," Hadik Sayi got married twenty-one days ago, in Losat, November",0.28
ARQ-train-0386,راني نتفكر الكتاب اللي جبته لي كي عدت مروح لاﻧڤليز راني قريته و حبيت نزيد نقرى پليس على الإسلام,Let me think about the book you brought me when I went back to Infeliz. I saw that I read it and wanted to read more about Islam., و بقدرة ربي ﻟﭭﻴﺖ في الغلاف تيعه لادراس تاع اللي نشر الكتاب بعتله برية باه ندومندي الزيادة بعتوا لي وش حبيت," By the power of God, I wrapped it in the cover to study. The one who published the book sent it to me, and they sent me the extra money. What did I like?",0.41
ARQ-train-0387,أنت العين ڤلك,You are the eye on you, و انا عين, And I am an eye,0.62
ARQ-train-0388,نقول لك كملي برك في الخدمة تاعك أومبعد نشوفه,We tell you to complete your service or we will see it later, بالصح عجبتني ليدي تاع لانترفاس أومبعد لاﭘﺎل لداخل," Honestly, I liked Lady Taa for the entrance or the mind for the inside",0.41
ARQ-train-0389,عطاته مرت باباه شويه روز في صحن و ﭬﺎتله روح من هنا و كول عشاك في لاكور,His gift passed his father a little rose in a plate and he let him go from here and eat your dinner in Lacour, ﭬﻌﺪ الطفل في البرد اللي يكسر يوكل في الروز و تالمون البرد تكمش ورا وحد البيبان," After the child is in the cold, the one who breaks eats in the rose, and you are suffering from the cold, you hide behind one of the pipes.",0.62
ARQ-train-0390,شمسو خويا بكيتنا صغار كبار ربي معاك وشكرا,"Shamso, my brother, we cried as children and adults, may God be with you and thank you", قوة خويا فوزي تورينو ربي بحفظك," Strength, my brother Fawzi Torino, may God protect you",0.41
ARQ-train-0391,خوها شهيد مات في التورة,Her brother was a martyr who died in the Torah, كانت تحكي كيفاه كانت تقرا, She was talking about how she used to read,0.53
ARQ-train-0392,ڤالت لي كيما ريزو وش نديرو باها,She asked me what to do with it, صراحة أنا ريزو مشي مخمة فاها خلاه," Frankly speaking, Rizzo walked away with an empty stomach",0.56
ARQ-train-0393,ما شفناهاش,We didn't see it, دارو أكسيدون, Daro Oxidon,0.22
ARQ-train-0394,واو صوت روعة احساس في القمة,"Wow, amazing sound and feeling at the top", حسني غنـاه مـزال مــا ماتـش, Hosni Ghana is still not working,0.56
ARQ-train-0395,نشا الله ربي يسهل,"God willing, may God make it easy", خولة إنت وين تجوزي," Khawla, where can you get married?",0.25
ARQ-train-0396,أنا يوما هي كلش باش نطلع لهيه و نخلي يوما هنا ادي يڤولو علاها الناس حاجة امپوسيبل,One day I'm all about to go out and have a day here when people say something impossible about her., و كاينة حاجة أخرى لكان مشك منجمة تعيشي في بلادك و تشقاي في بلادك اكي ما تنجميش تشقاي لهيه," And if there's anything else, it would be a problem for you to live in your country and be miserable in your country, so that you don't get to be an astrologer and be miserable for that matter.",0.44
ARQ-train-0397,على ساعة,On an hour, ﻟﭭﻴﺖ زوز, I missed my breath,0.31
ARQ-train-0398,أنا و عيشة نص ساعة وحنا واقفين لهيه,Aisha and I were standing for half an hour, عيشة علابالك إنت ما تعرفيش ڤاع تكدبي," Aisha, don't worry, you don't know how to lie",0.53
ARQ-train-0399,نتفرج فيلم لاكونتين روعة,We are watching the amazing movie La Containe, لازم ندخلو العام ادا, We must enter the year again,0.34
ARQ-train-0400,كانت كاينة كرمة تعطر الحومة,It was like a vine that perfumed the air, كنت نقابلها حتى تديني عيني, I was meeting her until she gave me my eyes,0.53
ARQ-train-0401,هاه أنا حابة نحط في الكونتابيليتي,I would like to discuss compatibility, آه ﭘﺎسكو ﻟﻴﭙﻮست ناقصين و الخدمة ناقصة," Oh, the Pasco Leposte is incomplete and the service is incomplete",0.53
ARQ-train-0402,أيا بيان بان حتى هو ما قدمش,No statement that even he did not submit, كان لازم عليه يفهم التام تاعه, He had to understand it completely,0.47
ARQ-train-0403,شفت أنت ترقد برك النفس تاعك تطلع للسماء,"I saw you lying in the pools of your soul, rising to the sky", تسمى كي تكون في الكوما طلعت  هي تاني," It's called to be in the coma, it's gone again",0.59
